Provincia,Partido,Localidad,Link Indec,ADSL_x,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Población,Latitud,Longitud,Total general
BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavón,6266060,1150,0,0,1906,0,0,0,164,8008.0,-34.3581118951493,-59.0310010709452,3220
BUENOS AIRES,Exaltación de la Cruz,El Remanso,6266030,397,0,0,335,0,0,0,43,0.0,-34.4149477393736,-59.086281182388,775
BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,6270010,190,0,2,7,0,1,0,0,5651.0,-34.8128216283518,-58.5521650062885,200
BUENOS AIRES,Ezeiza,Canning,6270010,58,1894,1,1258,1,0,0,79,3444.0,-34.8962283957338,-58.5087006002723,3291
BUENOS AIRES,Ezeiza,Carlos Spegazzini,6270010,23,4726,2,1977,0,1,0,1,25990.0,-34.9338489869515,-58.5780017334776,6730
BUENOS AIRES,Ezeiza,José Maria Ezeiza,6270010,38,12953,13,13653,0,2,0,91,56219.0,-34.8536100103068,-58.5195521653909,26750
BUENOS AIRES,Ezeiza,La Unión,6270010,0,8420,1,836,0,2,0,0,33227.0,-34.8503859677023,-58.5558695462288,9259
BUENOS AIRES,Ezeiza,OTROS,Sin Datos,3,1,0,5,0,0,0,0,,,,9
BUENOS AIRES,Ezeiza,Tristán Suarez,6270010,34,10010,5,5319,0,0,0,3,37944.0,-34.8851527149847,-58.5700335845498,15371
BUENOS AIRES,Florencio Varela,Bosques,6274010,0,6917,3,6282,13,0,0,266,64077.0,-34.827580702831,-58.2229120039488,13481
BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,6274010,3,2289,4,4587,0,0,0,0,26005.0,-34.812285887223,-58.2426532633495,6883
BUENOS AIRES,Florencio Varela,Florencio Varela,6274010,314,16290,28,31612,233,2,0,810,149676.0,-34.7960544308506,-58.2748588953342,49289
BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,6274010,0,7005,5,2496,0,0,0,0,61135.0,-34.8152397261388,-58.3082334245906,9506
BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,6274010,424,5318,0,2018,3,0,0,0,32994.0,-34.8648075260046,-58.2110437322304,7763
BUENOS AIRES,Florencio Varela,La Capilla,6274010,0,0,0,3,0,0,0,0,0.0,-34.9437330109546,-58.2632550914349,3
BUENOS AIRES,Florencio Varela,la rotonda,6274010,30,0,0,42,0,0,0,0,,,,72
BUENOS AIRES,Florencio Varela,Villa Brown,6274010,0,514,0,312,0,0,0,0,7484.0,-34.8790424725562,-58.2898092496787,826
BUENOS AIRES,Florencio Varela,Villa San Luis,6274010,0,891,0,305,0,0,0,0,12693.0,-34.8627929258513,-58.2553232274346,1196
BUENOS AIRES,Florencio Varela,Villa Santa Rosa,6274010,3,3339,1,373,0,0,0,0,27308.0,-34.8380276482598,-58.2888899071764,3716
BUENOS AIRES,Florencio Varela,Villa Vatteone,6274010,4,3860,0,4009,0,0,0,0,44632.0,-34.8303193176345,-58.2635239901185,7873
BUENOS AIRES,Florentino Ameghino,Blaquier,6277010,0,0,0,0,0,1,0,5,676.0,-34.6356616332748,-62.4786821321875,6
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,6277020,58,0,0,329,0,0,0,0,7225.0,-34.846677699169,-62.4671575805384,387
BUENOS AIRES,Florentino Ameghino,Porvenir,6277030,0,0,0,0,0,0,0,2,156.0,-34.9522292183733,-62.2174229886622,2
BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,6280010,0,0,3,930,0,1,0,32,6623.0,-38.1119335118514,-57.8415353121543,966
BUENOS AIRES,General Alvarado,Mar del Sur,6280020,0,0,1,0,0,0,0,142,453.0,-38.3446881533109,-57.9920393065731,143
BUENOS AIRES,General Alvarado,Mechongué,6280030,256,0,0,0,0,0,0,3,1307.0,-38.1486545138318,-58.2230121065801,259
BUENOS AIRES,General Alvarado,Miramar,6280040,4318,1613,71,239,2,2,0,960,29433.0,-38.2707429318083,-57.8404714577536,7205
BUENOS AIRES,General Alvarado,Centinela Del Mar,6280005,0,0,0,0,0,0,0,1,,,,1
BUENOS AIRES,General Arenales,Arribeños,6294010,218,401,1,291,16,0,0,274,2910.0,-34.2101542565966,-61.3548577979495,1201
BUENOS AIRES,General Arenales,Ascensión,6294020,1200,395,0,0,250,0,0,140,4179.0,-34.2368758979793,-61.103613881133,1985
BUENOS AIRES,General Arenales,Ferré,6294040,0,152,0,391,0,0,0,383,2004.0,-34.1250383813873,-61.132654886464,926
BUENOS AIRES,General Arenales,General Arenales,6294050,0,863,1,439,0,0,0,367,4321.0,-34.3044679711077,-61.3056277788216,1670
BUENOS AIRES,General Arenales,La Angelita,6294060,26,0,0,0,2,0,0,73,265.0,-34.2608740726731,-60.9685988224111,101
BUENOS AIRES,General Arenales,La Trinidad,6294070,0,15,0,2,0,0,0,114,308.0,-34.1068549430168,-61.1317020714357,131
BUENOS AIRES,General Belgrano,General Belgrano,6301010,433,1916,5,2,0,1,0,884,15394.0,-35.7694577358026,-58.4944615102033,3241
BUENOS AIRES,General Belgrano,Gorchs,6301020,0,0,0,0,0,1,0,44,338.0,-35.6733729629116,-58.9582999568816,45
BUENOS AIRES,General Guido,General Guido,6308010,0,0,1,302,0,0,0,228,1291.0,-36.6431651777017,-57.7905019037041,531
BUENOS AIRES,General Guido,Labarden,6308020,0,0,0,0,0,0,0,72,799.0,-36.9489668508723,-58.1035671819428,72
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010,352,486,8,6041,0,1,0,0,18089.0,-36.9967730012079,-57.1374769071298,6888
BUENOS AIRES,General La Madrid,General La Madrid,6322010,1948,0,70,1149,0,0,0,265,8073.0,-37.2503992475804,-61.2595794125711,3432
BUENOS AIRES,General La Madrid,Las Martinetas,6322030,0,0,0,0,0,0,0,16,215.0,-37.1980813542863,-61.1220424031557,16
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020,156,2222,3,0,1,0,0,1,,,,2383
BUENOS AIRES,General Las Heras,Lozano,6329020,0,0,0,0,0,1,0,0,0.0,-34.8542796259808,-59.0533451317779,1
BUENOS AIRES,General Las Heras,Villars,6329060,0,270,1,1,0,0,0,0,1147.0,-34.8300241949658,-58.9422589402025,272
BUENOS AIRES,General Lavalle,General Lavalle,6336020,0,358,0,4,0,1,0,69,1827.0,-36.4080851872455,-56.9433553335054,432
BUENOS AIRES,General Lavalle,OTROS,Sin Datos,0,0,0,1,0,0,0,0,,,,1
BUENOS AIRES,General Lavalle,Pavón,6336030,0,0,0,201,22,0,0,3,942.0,-36.7089537726649,-56.7598433617574,226
BUENOS AIRES,General Lavalle,Chacras de San Clemente,6336020,0,0,0,0,0,0,0,1,0.0,-36.4080851872455,-56.9433553335054,1
BUENOS AIRES,General Paz,Loma Verde,6343020,0,0,0,0,0,0,0,214,657.0,-35.2747490125694,-58.4041701894263,214
BUENOS AIRES,General Paz,Ranchos,6343030,1206,0,10,773,0,0,0,1449,7916.0,-35.5173520233652,-58.3184247148653,3438
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040,0,0,0,0,0,0,0,181,,,,181
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010,244,0,0,5,0,0,0,21,,,,270
BUENOS AIRES,General Pinto,General Pinto,6351020,0,0,3,0,0,1,0,0,6557.0,-34.764155990724,-61.8900674920122,4
BUENOS AIRES,General Pinto,Germania  (Est. Mayor José Orellano),6351030,1112,0,0,0,0,0,0,0,,,,1112
BUENOS AIRES,General Pinto,Villa Francia  (Est. Coronel Granada),6351040,0,0,0,332,0,2,0,0,,,,334
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,6351020,0,0,0,0,0,0,0,55,0.0,-37.8931024789245,-57.8261645643114,55
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020,0,0,0,0,0,0,0,99,509.0,-38.0297229162982,-57.7995485049706,99
BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110,0,0,0,0,0,0,0,94,0.0,-37.8324145231571,-57.6311155465986,94
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110,0,0,0,25,0,0,0,87,0.0,-37.9050810135269,-57.7391824086455,112
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050,0,0,0,0,0,0,0,350,415.0,-37.9068268303117,-57.7858860640391,350
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060,0,0,0,127,0,0,0,97,644.0,-37.9317157840639,-57.683162032898,224
BUENOS AIRES,General Pueyrredón,Batán,6357070,1313,0,0,1514,0,1,0,607,10152.0,-38.0086211557001,-57.7085500402678,3435
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080,0,0,0,2946,0,1,0,479,4112.0,-38.1757779275595,-57.6513390003209,3426
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100,246,0,0,93,0,0,0,208,1633.0,-38.036727731373,-57.7129897398616,547
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110,9494,115853,512,146438,34,6,0,1460,560913.0,-38.0120914785136,-57.6064947153173,273797
BUENOS AIRES,General Pueyrredón,OTROS,Sin Datos,0,0,0,151,0,0,0,0,,,,151
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120,358,0,0,644,434,0,0,222,4249.0,-37.954166706805,-57.7715971022228,1658
BUENOS AIRES,General Pueyrredón,Camet,6357090,542,0,0,1788,0,0,0,361,0.0,-37.9130763908367,-57.552463851894,2691
BUENOS AIRES,General Pueyrredón,El Marquesado,6357090,0,0,0,0,0,0,0,8,196.0,-38.2369312519788,-57.763418077922,8
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030,666,13073,20,8685,6074,1,0,504,85315.0,-34.6079239021063,-58.950282039134,29023
BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,6364030,0,0,0,2,0,0,0,0,0.0,-34.6882159472973,-58.9574297137089,2
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010,0,0,3,3460,0,0,0,2,421.0,-34.5673433766504,-58.5843112459936,3465
BUENOS AIRES,General San Martín,Billinghurst,6371010,0,993,0,3605,0,0,0,0,19664.0,-34.5751071711249,-58.5745828938046,4598
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010,1782,28388,5,6405,85,4,0,4,29180.0,-34.5796986848297,-58.5420144816587,36673
BUENOS AIRES,General San Martín,OTROS,Sin Datos,11,0,0,0,0,0,0,0,,,,11
BUENOS AIRES,General San Martín,Va Ma Irene De Los Remedios De Escalada,6371010,0,97,0,0,0,0,0,0,1265.0,-34.5646397095177,-58.5922548425316,97
BUENOS AIRES,General San Martín,Villa Ayacucho,6371010,0,157,0,454,0,0,0,0,3939.0,-34.5904132636755,-58.5530430923958,611
BUENOS AIRES,General San Martín,Villa Ballester,6371010,534,22549,1,8980,32,0,0,347,36272.0,-34.5422846822324,-58.5583177179822,32443
BUENOS AIRES,General San Martín,Villa Bernardo Monteagudo,6371010,0,544,0,1080,0,0,0,0,8519.0,-34.5905899097986,-58.5396606594168,1624
BUENOS AIRES,General San Martín,Villa Chacabuco,6371010,0,797,0,15,0,0,0,0,5179.0,-34.5796744853293,-58.523036970803,812
BUENOS AIRES,General San Martín,Villa Coronel Jose M. Zapiola,6371010,0,1366,0,2116,0,0,0,0,22369.0,-34.5595169115142,-58.5772769308184,3482
BUENOS AIRES,General San Martín,Villa General Antonio J.  De Sucre,6371010,0,531,0,839,0,0,0,0,,,,1370
BUENOS AIRES,General San Martín,Villa General Eugenio Necochea,6371010,0,3092,0,2705,0,0,0,0,29982.0,-34.51253320696,-58.5801478288493,5797
BUENOS AIRES,General San Martín,Villa General Jose Tomas Guido,6371010,0,1280,0,2421,0,0,0,0,18828.0,-34.553116323608,-58.5669976603922,3701
BUENOS AIRES,General San Martín,Villa General Juan G. Las Heras,6371010,0,593,0,1155,0,0,0,0,11866.0,-34.5612567076697,-58.5553936643491,1748
BUENOS AIRES,General San Martín,Villa Godoy Cruz,6371010,0,693,0,1282,0,0,0,0,6116.0,-34.5433989252454,-58.5755928423118,1975
BUENOS AIRES,General San Martín,Villa Granaderos De San Martín,6371010,0,1100,0,2489,0,0,0,382,21113.0,-34.5507646909435,-58.5284854572959,3971
BUENOS AIRES,General San Martín,Villa Gregoria Matorras,6371010,0,1020,0,2229,0,0,0,0,16376.0,-34.5383846467918,-58.5491721010066,3249
BUENOS AIRES,General San Martín,Villa José León Suarez,6371010,442,3515,0,734,16,0,0,2210,16173.0,-34.5253711653351,-58.5802550661988,6917
BUENOS AIRES,General San Martín,Villa Juan Martín De Pueyrredon,6371010,0,1107,0,2728,0,0,0,0,18082.0,-34.5474839124216,-58.5750972559389,3835
BUENOS AIRES,General San Martín,Villa Libertad,6371010,0,1133,0,2541,0,0,0,0,14404.0,-34.5846960052521,-58.5623334028073,3674
BUENOS AIRES,General San Martín,Villa Lynch,6371010,107,2460,2,13,2,0,0,0,4097.0,-34.590146441043,-58.5234377223288,2584
BUENOS AIRES,General San Martín,Villa Maipu,6371010,0,1638,0,3161,0,0,0,545,25120.0,-34.5682131696117,-58.5245451491949,5344
BUENOS AIRES,General San Martín,Villa Marqués Alejandro  María De Aguado,6371010,0,674,0,1203,0,0,0,0,,,,1877
BUENOS AIRES,General San Martín,Villa Parque Pres Figueroa Alcorta,6371010,0,207,0,365,0,0,0,0,3762.0,-34.5939487574993,-58.5321739553925,572
BUENOS AIRES,General San Martín,Villa Parque San Lorenzo,6371010,0,190,0,408,32,0,0,0,4567.0,-34.5618730613851,-58.5336624494541,630
BUENOS AIRES,General San Martín,Villa San Andrés,6371010,339,5904,0,1252,20,0,0,586,10018.0,-34.5659932905453,-58.5448069225448,8101
BUENOS AIRES,General San Martín,Villa Yapeyú,6371010,0,265,0,542,0,0,0,0,3654.0,-34.5716953020123,-58.5491073994839,807
BUENOS AIRES,General San Martín,Ciudad Jardin El Libertador,6371010,0,5,0,0,0,0,0,0,63479.0,-34.5416520781805,-58.5959093634496,5
BUENOS AIRES,General Viamonte,Baigorrita,6385010,562,0,0,0,0,0,0,61,1848.0,-34.7472686783062,-60.9889526585307,623
BUENOS AIRES,General Viamonte,Los Toldos,6385030,214,0,1,4453,0,0,0,47,14496.0,-35.0010365651503,-61.0381497866181,4715
BUENOS AIRES,General Viamonte,Zavalía,6385050,0,0,0,0,0,0,0,31,327.0,-34.8949208760254,-61.0044538243489,31
BUENOS AIRES,General Villegas,Banderaló,6392010,0,0,0,0,250,1,0,0,1339.0,-35.0124666610174,-63.3741563457186,251
BUENOS AIRES,General Villegas,Cañada Seca,6392020,0,0,0,0,200,0,0,0,718.0,-34.4155054560621,-62.9618553806295,200
BUENOS AIRES,General Villegas,Coronel Charlone,6392030,317,0,0,60,0,1,0,0,1348.0,-34.672994561958,-63.3724454840572,378
BUENOS AIRES,General Villegas,Emilio V. Bunge,6392040,0,0,0,0,0,1,0,0,1986.0,-34.7798328261907,-63.1960964862342,1
BUENOS AIRES,General Villegas,General Villegas  (Est. Villegas),6392050,126,0,0,4096,0,2,0,46,,,,4270
BUENOS AIRES,General Villegas,Piedritas,6392080,368,0,0,189,0,1,0,58,2160.0,-34.771104540922,-62.9846965760316,616
BUENOS AIRES,General Villegas,Santa Regina,6392100,0,136,0,0,0,0,0,0,554.0,-34.548335663977,-63.1732728724567,136
BUENOS AIRES,Guaminí,Casbas,6399020,0,0,1,0,1,0,0,128,4450.0,-36.7580953396186,-62.5017754084549,130
BUENOS AIRES,Guaminí,Guaminí,6399040,0,0,0,75,11,0,0,351,2845.0,-37.0120881308673,-62.4166857296556,437
BUENOS AIRES,Guaminí,Laguna Alsina  (Est. Bonifacio),6399050,124,0,0,237,58,0,0,129,,,,548
BUENOS AIRES,Guaminí,Arroyo Venado,6399010,0,0,0,0,0,0,0,39,56.0,-37.0864662845331,-62.5391482291111,39
BUENOS AIRES,Guaminí,Garré,6399030,0,0,0,288,0,0,0,0,1036.0,-36.5604378772819,-62.5981120377825,288
BUENOS AIRES,Hipólito Yrigoyen,Henderson,6406010,79,0,1,0,0,0,0,810,8645.0,-36.2994630370091,-61.7178401805261,890
BUENOS AIRES,Hurlingham,Hurlingham,6408010,297,15984,56,18085,12,1,0,499,63307.0,-34.5930931356257,-58.6357209509749,34934
BUENOS AIRES,Hurlingham,Villa Santos Tesei,6408010,15,7491,27,14011,1,0,0,114,66463.0,-34.6123944448227,-58.6538103691925,21659
BUENOS AIRES,Hurlingham,William C. Morris,6408010,0,21,0,14,0,0,0,392,51471.0,-34.5815622830288,-58.6583005365543,427
BUENOS AIRES,Ituzaingó,Ituzaingó Centro,6410010,148,27375,114,24902,0,3,0,199,111138.0,-34.6440551161203,-58.688489332955,52741
BUENOS AIRES,Ituzaingó,Ituzaingó Sur,6410010,0,0,0,0,0,0,0,30,23264.0,-34.6699430265699,-58.6733044157835,30
BUENOS AIRES,Ituzaingó,OTROS,Sin Datos,2,0,0,2,0,0,0,0,,,,4
BUENOS AIRES,Ituzaingó,Villa Gobernador Udaondo,6410010,10,9011,9,3547,0,0,0,378,33422.0,-34.6168695808944,-58.693287500009,12955
BUENOS AIRES,José C. Paz,Del Viso,6412010,0,278,0,0,0,0,0,0,6873.0,-34.480495794913,-58.8042588983994,278
BUENOS AIRES,José C. Paz,José C Paz,6412010,1282,30382,82,18225,1117,2,0,117,250301.0,-34.5211611965464,-58.770881112578,51207
BUENOS AIRES,José C. Paz,Tortuguitas,6412010,0,1882,0,0,0,0,0,0,8806.0,-34.4918483987206,-58.7863780316191,1882
BUENOS AIRES,Junín,Agustín Roca,6413010,0,0,0,89,0,0,0,210,331.0,-34.508084406003,-60.8648956546314,299
BUENOS AIRES,Junín,Agustina,6413020,0,0,0,8,0,0,0,0,155.0,-34.4607068571169,-61.067072329925,8
BUENOS AIRES,Junín,Balneario Laguna de Gómez,6413030,0,0,0,0,0,0,0,4,230.0,-34.6606435780718,-61.0183645929666,4
BUENOS AIRES,Junín,Fortín Tiburcio,6413040,0,0,0,0,0,0,0,72,257.0,-34.3467322372427,-61.1310781728463,72
BUENOS AIRES,Junín,Junín,6413050,2637,18392,84,4873,3,1,0,7694,87509.0,-34.5838316271397,-60.9472651715327,33684
BUENOS AIRES,Junín,Laplacette,6413060,0,0,0,1,0,0,16,0,22.0,-34.7245238530675,-61.1553171474145,17
BUENOS AIRES,Junín,Morse,6413070,0,57,0,254,0,0,0,117,563.0,-34.7608898130707,-60.8419122487126,428
BUENOS AIRES,Junín,Saforcada,6413080,0,0,0,0,1,0,0,75,431.0,-34.5752591285936,-61.0747308195452,76
BUENOS AIRES,La Costa,Las Toninas,6420010,365,1076,1,68,401,0,0,26,5278.0,-36.4883976285615,-56.7004352579533,1937
BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,6420020,1348,4326,28,9049,1042,0,0,1,28466.0,-36.6874110140403,-56.6841400639982,15794
BUENOS AIRES,La Costa,San Clemente del Tuyú,6420030,1423,3551,3,4943,1172,0,0,40,12126.0,-36.3532388310754,-56.723944139417,11132
BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,6420040,2330,7654,13,917,2,0,0,201,23581.0,-36.5409111808415,-56.705867443875,11117
BUENOS AIRES,La Costa,Aguas Verdes,6420030,28,0,0,141,0,0,0,1,0.0,-36.6552111489067,-56.6949520678334,170
BUENOS AIRES,La Costa,Lucila Del Mar,6420030,101,943,0,1469,205,0,0,1,0.0,-36.6627491358367,-56.6817136067571,2719
BUENOS AIRES,La Matanza,20 De Junio,6427010,4,756,2,1113,0,0,0,2,1171.0,-34.7855336508384,-58.7171850019077,1877
BUENOS AIRES,La Matanza,Aldo Bonzi,6427010,1,2898,0,0,1,0,0,2,18965.0,-34.7141728890679,-58.5089043765674,2902
BUENOS AIRES,La Matanza,Ciudad Evita,6427010,40,10650,26,3582,31,0,0,108,97087.0,-34.7245358500775,-58.5370063768546,14437
BUENOS AIRES,La Matanza,Gonzalez Catán,6427010,12,30097,25,13814,6,7,0,1432,233988.0,-34.7724652485211,-58.6404861634561,45393
BUENOS AIRES,La Matanza,Gregorio De Laferrere,6427010,18,27705,14,19815,15,0,0,1469,248439.0,-34.7468379962284,-58.5925328858169,49036
BUENOS AIRES,La Matanza,Isidro Casanova,6427010,25,22344,30,28971,27,0,0,261,192465.0,-34.7184291570686,-58.577751528605,51658
BUENOS AIRES,La Matanza,La Tablada,6427010,36,15251,2,896,7,0,0,972,113689.0,-34.6870536689657,-58.5256123986254,17164
BUENOS AIRES,La Matanza,Lomas Del Mirador,6427010,51,12334,8,1305,13,0,0,66,74065.0,-34.6656949723622,-58.5331553311677,13777
BUENOS AIRES,La Matanza,Rafael Castillo,6427010,12,15110,10,9096,7,0,0,278,147069.0,-34.7132054583486,-58.6258365121679,24513
BUENOS AIRES,La Matanza,Ramos Mejía,6427010,518,37756,79,9225,19,2,0,20,139369.0,-34.6523081823718,-58.5592114732944,47619
BUENOS AIRES,La Matanza,San Justo,6427010,131,25374,98,16033,11,1,0,879,148882.0,-34.6881604248706,-58.5626785715398,42527
BUENOS AIRES,La Matanza,Tapiales,6427010,233,3897,25,9651,14,1,0,2,21437.0,-34.7108317770604,-58.495008488146,13823
BUENOS AIRES,La Matanza,Villa  Eduardo Madero,6427010,50,17181,48,13065,26,0,0,174,,,,30544
BUENOS AIRES,La Matanza,Villa Luzuriaga,6427010,4,16802,1,1,1,0,0,115,104585.0,-34.6730866446433,-58.5938792359541,16924
BUENOS AIRES,La Matanza,Virrey Del Pino,6427010,4526,21833,0,235,0,0,0,348,127171.0,-34.8475213469043,-58.686067635918,26942
BUENOS AIRES,La Plata,Abasto,6441030,0,682,0,5820,0,0,0,10,0.0,-35.0103681960184,-58.1151848585184,6512
BUENOS AIRES,La Plata,Angel Etcheverry,6441030,0,761,0,0,0,0,0,11,0.0,-35.0261580911328,-58.0959060056615,772
BUENOS AIRES,La Plata,Arturo Segui,6441030,0,225,0,0,0,0,0,0,0.0,-34.8907397135389,-58.132711650613,225
BUENOS AIRES,La Plata,Barrio El Peligro,6441030,213,0,0,189,0,0,0,0,0.0,-34.933333,-58.166667,402
BUENOS AIRES,La Plata,City Bell,6441030,0,12876,0,1504,0,0,0,145,0.0,-34.8879382744371,-58.0582328038691,14525
BUENOS AIRES,La Plata,colonia la plata,6441030,23,0,0,19,0,0,0,0,,,,42
BUENOS AIRES,La Plata,Ignacio Correas,6441020,0,0,0,0,2,0,0,46,108.0,-35.0345600341406,-57.8440249586726,48
BUENOS AIRES,La Plata,Joaquin Gorina,6441030,0,853,0,199,0,0,0,0,0.0,-34.9017817335757,-58.039185928571,1052
BUENOS AIRES,La Plata,Jose Hernandez,6441030,0,33,0,37,0,0,0,0,0.0,-34.8985896635727,-58.0143972026636,70
BUENOS AIRES,La Plata,Jose Melchor Romero,6441030,0,957,0,0,0,0,0,10,0.0,-34.9455092438623,-58.0362904746611,967
BUENOS AIRES,La Plata,La Cumbre,6441030,0,0,0,0,0,0,0,145,0.0,-34.9235917717359,-58.0019478733944,145
BUENOS AIRES,La Plata,La Plata,6441030,7402,136639,517,54168,280,9,0,3908,207620.0,-34.920863104693,-57.9540560062469,202923
BUENOS AIRES,La Plata,Lisandro Olmos,6441030,0,2990,0,14,0,0,0,10,0.0,-34.9976086009747,-58.043377425691,3014
BUENOS AIRES,La Plata,Los Hornos,6441030,0,3653,0,1298,0,0,0,145,0.0,-34.973715513981,-57.9850539062724,5096
BUENOS AIRES,La Plata,Manuel B Gonnet,6441030,0,12592,0,977,0,0,0,0,0.0,-34.8819511933447,-58.0189915342036,13569
BUENOS AIRES,La Plata,OTROS,Sin Datos,0,22,0,9,0,0,0,0,,,,31
BUENOS AIRES,La Plata,Ringuelet,6441030,0,3975,0,396,0,0,0,0,0.0,-34.8910544941568,-57.9913781921596,4371
BUENOS AIRES,La Plata,Tolosa,6441030,0,13597,0,966,0,0,0,0,0.0,-34.9007699307169,-57.9821293495972,14563
BUENOS AIRES,La Plata,Villa Elisa,6441030,0,5669,0,326,0,0,0,145,0.0,-34.8776205187118,-58.0907139194439,6140
BUENOS AIRES,La Plata,Villa Elvira,6441030,0,4942,0,399,0,0,0,145,0.0,-34.9406437624757,-57.9214984675578,5486
BUENOS AIRES,La Plata,ruta del sol,6441030,89,0,0,81,0,0,0,0,0.0,-34.9437333541431,-58.1732652389706,170
BUENOS AIRES,La Plata,ruta del sol,6441030,89,0,0,81,0,0,0,0,2312.0,-34.9437333541431,-58.1732652389706,170
BUENOS AIRES,La Plata,El Retiro,6441030,0,0,0,1,0,0,0,0,0.0,-34.9476175562489,-57.9957432212034,1
BUENOS AIRES,La Plata,Transradio,6441030,0,0,0,0,0,1,0,0,0.0,-34.8790055541958,-58.081733864461,1
BUENOS AIRES,La Plata,Arana,6441030,0,0,0,0,0,0,0,96,0.0,-35.0300556104917,-57.8865250010855,96
BUENOS AIRES,La Plata,Villa Garibaldi,6441030,0,0,0,0,0,0,0,145,0.0,-34.9986517196678,-57.8404966243711,145
BUENOS AIRES,La Plata,Villa Parque Sicardi,6441030,0,0,0,0,0,0,0,145,0.0,-34.9830288461923,-57.8674653074052,145
BUENOS AIRES,La Plata,Barrio El Carmen Oeste,6441030,0,0,0,0,0,0,0,145,0.0,-34.9707544223488,-57.8108950283044,145
BUENOS AIRES,La Plata,Barrio Gambier,6441030,0,0,0,0,0,0,0,145,0.0,-34.9359594527479,-57.9837630521994,145
BUENOS AIRES,La Plata,Villa Montoro,6441030,0,0,0,0,0,0,0,145,0.0,-34.9634490535296,-57.9025001308298,145
BUENOS AIRES,La Plata,Country Club El Rodeo,6441010,0,0,0,189,0,0,0,0,262.0,-35.0794688053886,-58.1393275732941,189
BUENOS AIRES,Lanús,Gerli,6434010,7,5915,14,6530,3,0,0,0,33704.0,-34.6909571502715,-58.3838628492162,12469
BUENOS AIRES,Lanús,Lanús Este,6434010,239,26828,78,16895,0,1,0,264,55952.0,-34.7108609216651,-58.3725047463731,44305
BUENOS AIRES,Lanús,Lanús Oeste,6434010,0,12134,1,16231,0,0,0,364,159094.0,-34.6957815314992,-58.416253274019,28730
BUENOS AIRES,Lanús,Monte Chingolo,6434010,9,10721,43,18375,24,0,0,0,86220.0,-34.7302098940207,-58.3561741850066,29172
BUENOS AIRES,Lanús,Remedios Escalada De San Martin,6434010,15,13572,19,6807,0,0,0,344,82576.0,-34.723808815713,-58.397669711018,20757
BUENOS AIRES,Lanús,Valentín Alsina,6434010,63,7174,75,13210,13,0,0,2,41716.0,-34.672035526127,-58.4134851675076,20537
BUENOS AIRES,Laprida,Laprida,6448010,0,22,0,2793,0,0,0,0,8840.0,-37.5467976434903,-60.7970535965801,2815
BUENOS AIRES,Laprida,Pueblo Nuevo,6448020,0,0,0,0,0,0,0,8,36.0,-37.3263227,-60.9098409,8
